smiles,ID,GROUND_TRUTH
c1ccc(cc1)/C(=C/C=C\C(=O)C(=O)[O-])/O,213,0
CC/C=C/C[C@@H]1/C(=C/C=C\CCCCCCCC(=O)[O-])/O1,214,0
C\1=CC(=O)O/C1=C\C(=O)[O-],215,0
C1=C[C@@]([C@H](C=C1C(=O)O)O)(C(=O)O)O,216,0
c1cc(ccc1/C=C(/C(=O)O)\O)O,217,0
CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@]2([C@@H](C=C(C[C@]3([C@H]2C=C(C3=O)C)O)CO)[C@H]4[C@@]1(C4(C)C)OC(=O)C)O)C,218,0
CC1(CCCC2=C1[C@@H]3[C@H](C2)/C(=C\O)/C(=O)O3)C,219,0
C[C@]12CCC(=O)C=C1CC[C@@H]3C2=CC[C@]4([C@H]3CC[C@@H]4O)C,220,0
C=C(C(=O)[O-])O[C@H]1C=CC=C([C@@H]1O)C(=O)[O-],221,0
c1cc(ccc1/C=C/C(=O)c2ccc(cc2O)O)O,222,0
C(=C\C(=O)[O-])\C=C(\C(=O)[O-])/Cl,223,0
C[C@@]12[C@@H]3[C@@H]([C@@H]4[C@]5(O4)[C@H](OC(=O)C=C5[C@]3([C@@H]6[C@H]([C@@H]1O)O6)C)[C@@](C)(CO)O)OC2=O,224,0
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)C(=C[C@]34C)O,225,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)CCC(C)(C)OC)/C)/C,226,0
Cc1cc2c(c(c1)O)C(=O)C=C(C2=O)c3c(cc4c(c3O)C(=O)C=CC4=O)C,227,0
Cc1c2c(cc3c(c2O)C(=O)[C@@]4(C(=O)C=C([C@H]([C@@]4(C3=O)O)O)OC)OC)cc(c1C(=O)OC)OC,228,0
C1=C(C=C(OC1O)C(=O)O)C(=O)O,229,0
CC([C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC5C2O5)c6ccccc6N3)C(=O)OC)O,230,0
c1ccc(c(c1)CC(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSc4nnnn4CC(=O)O)C(=O)O)CN,231,0
C/C(=C\c1ccc(c(c1)O)O[C@H]2[C@H]([C@@H]([C@H](O2)C(=O)C)O)O)/C(=O)N[C@@H]3[C@@H]([C@H]([C@@H]4[C@H]([C@@H]3O)OCO4)O)O,232,0
COc1cc(ccc1O)/C=C\C(=O)[O-],233,0
CCCCC[C@H]1[C@@H](O1)C/C=C/CCCCCCCC(=O)[O-],234,0
CC(=CCC/C(=C/C=C/C(=C\C=C/C=C(\C)/C=C\C=C(/C)\C=C/C=C(\C)/C(=O)[O-])/C)/C)C,235,0
C[C@]1(CC[C@@H]2[C@@H]([C@@H]3[C@@]14[C@@H](O4)[C@@H]5[C@]3(O5)C)OC(=O)C2=C)O,236,0
c1cc(c(cc1/C=C/C(=O)O[C@]2(C[C@H](C[C@@H](C2)O)O)C(=O)O)O)O,237,0
CC(=O)[C@]12[C@H](O1)C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CCC5=CC(=O)CC[C@]45C)C,238,0
CC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC(O2)(C)C,239,0
C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OP(=O)(O)O)O)O,240,0
C(/C(=C/C=C(/C(=O)[O-])\O)/C=O)C(=O)[O-],241,0
C[C@H](CC(=O)O)[C@@]1(CC=C2[C@]1([C@@H](CC(=C2C(=O)O)C[C@]34CC[C@H](O3)C(C4)(C)C)O)C)C,242,0
C=C/C=C(\C(=O)O)/O,243,0
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccc(cc2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSc5nnnn5C)C(=O)O,244,0
CC1=C2CC[C@H]3[C@@H]4CC[C@]([C@]4(C[C@@H]([C@@H]3[C@]2(CCC1=O)C)O)C)(C)O,245,0
c1c(c(c(c(c1Cl)Cl)O)Cl)c2cc(c(c(c2Cl)Cl)Cl)Cl,246,0
CC(=CC[C@@H]1[C@@](O1)(C)[C@@H]2[C@@H]([C@@H](CC[C@@]23CO3)OC(=O)/C=C/C=C/C=C\C=C/C(=O)[O-])OC)C,247,0
C(C(=O)Cl)Cl,248,0
CC(=O)/C=C/C=C(\C)/C=O,249,0
c1c2c(cc(c1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)/[N+](=C/C=C/4\C[C@@H](NC(=C4)C(=O)O)C(=O)O)/[C@@H](C2)C(=O)[O-],250,0
C([C@@H](C(=O)O)N)Cl,251,0
C(CC(=O)O)/C=C\C(=O)C(=O)O,252,0
C[C@@H]1C[C@@]23C(=C1)/C=C(\C(=O)/C=C/C(CC(=C(C2=O)C)O3)(C)C)/C,253,0
c1ccc(cc1)c2cc(c(c(c2Cl)Cl)Cl)Cl,254,0
C(/C(=C\C=C(\C(=O)[O-])/O)/C=O)C(=O)[O-],255,0
c1ccc(cc1)/C=C/C(=O)NCCc2ccc(cc2)O,256,0
C[C@]12CC[C@H]3C(=CC(=O)[C@H](O3)C(C)(C)O)[C@@]1(CC[C@@H]4[C@@]2(c5c(c6ccccc6[nH]5)C4)C)O,257,0
CC1=CC(=O)[C@H]([C@]2([C@H]1C[C@@H]3[C@]45[C@@H]2[C@H]([C@@H]([C@]([C@@H]4[C@H](C(=O)O3)OC(=O)CC(C)C)(OC5)C(=O)OC)O)O)C)O,258,0
CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)[C@@H](C[C@]34C)F)C,259,0
Cc1cc2cc3c(c(c2c(=O)o1)O)OC4(C(c5c(c6c(c(c5O4)O)C(=O)C(=CC6=O)OC)O)O)C7C3O7,260,0
CC1=CC(=O)c2ccccc2C1=O,261,0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4([C@]3(C(=O)C[C@@]2([C@H]1C(=O)C)C)F)C,262,0
c1ccc2c(c1)c(c[nH]2)/C=[C@](/C(=O)O)\N,263,0
CC1=CC(=O)CC([C@@]1(/C=C/C(=C\C(=O)O[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)/C)O)(C)C,264,0
C/C=C\1/C[C@H]([C@@](C(=O)OCC2=CCN3[C@H]2[C@@H](CC3)OC1=O)(C)O)C,265,0
C[C@@H]1C2=C(C[C@H](O1)CC(=O)O)C(=O)c3cccc(c3C2=O)O,266,0
Cc1cc2c(cc1OC)[C@@](C(=O)C=C2C(C)C)(C)O,267,0
CSCCC(=O)/C(=C/O)/O,268,0
C[C@@H](C1CCC2[C@@]1(CCC3C2CCC4=CC(=O)CC[C@]34C)C)O,269,0
C\1[C@H](NC(=C/C1=C/C=N\[C@@H](CC2=CC(=O)C(=O)C=C2)C(=O)O)C(=O)O)C(=O)O,270,0
C/C(=C/C=C\C=C(/C)\C=O)/C=C\C=C(/C)\C(=C1C(C[C@@H](C[C@@]1(C)O)O)(C)C)C,271,0
C(CCl)NP(=O)(NCCCl)O,272,0
CC(=CCC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC1=CC(=O)C=C(C1=O)OC)/C)/C)/C)/C)/C)/C)/C)C,273,0
Cc1c2c(c(c3c1[C@@](C(O3)O)(C)CC=C)O)C(=O)C(=C(C2=O)O)C(C)C,274,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,275,0
CC1=C(C(C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(c3ccccc3)c4ccccc4)c5cccc(c5)[N+](=O)[O-])C(=O)OC,276,0
CC1=C2CC[C@H]3[C@H]([C@@H]2CC1)CCC4=CC(=O)CC[C@]34C,277,0
C=C(C(=O)[O-])O[C@H]1CC(=C[C@@H]([C@@H]1O)OP(=O)([O-])[O-])C(=O)[O-],278,0
COc1cc(cc(c1O)OC)/C=C/C(=O)O[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O,279,0
C([C@@H](/C=C/C(=O)C(=O)[O-])C(=O)[O-])C(=O)[O-],280,0
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)O,281,0
CC1=C[C@@H]2[C@](CC1)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)OC(=O)C)C)COC(=O)C,282,0
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C,283,0
CC[C@@H]1[C@H](/C=C/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](/C=C/C(=O)O1)C)O)C)C)C,284,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@@H](C[C@]4([C@H]3CC[C@]4(C)O)C)O,285,0
CC1=CC(=O)[C@@H]2c3cc4cccc(c4c(c3C(=O)C[C@]2(C1)O)O)O,286,0
COc1cc(ccc1O)/C=C/C(=O)[O-],287,0
C(C=O)Cl,288,0
CC(=O)/C=C/[C@@]12C(C[C@@H](C[C@@]1(O2)C)O)(C)C,289,0
C/C(=C\C=C\C=C(/C)\C=C/C=C(\C)/C=C\C=O)/C=C\C=C(/C)\C=C/C=O,290,0
C[C@@H]1C[C@@H]2[C@@H]([C@@H](C(=O)O2)C)[C@@H]([C@]3([C@H]1C=CC3=O)C)OC(=O)C,291,0
c1ccc2c(c1)ccc3c2cc4ccc5c(c4c3)C6C(O6)C(C5O)O,292,0
CC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O)O,293,0
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CCl)O)O)N,294,0
c1cc(ccc1C(=O)/C=C(/c2ccc(cc2O)O)\[O-])O,295,0
CCCCCC(=O)/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O,296,0
CC1=C2C(=Cc3cccc(c3C2=O)O)C[C@H](O1)CC(=O)[O-],297,0
CCOC(=O)/C(=C/C)/C,298,0
C/C(=C\c1ccc2c(c1)OCO2)/C3(C=C(C(=O)C=C3OC)CC=C)OC,299,0
c1c2c(cc(c1O)O)/[N+](=C/C=C\3/C[C@@H](NC(=C3)C(=O)[O-])C(=O)[O-])/CC2,300,0
C=C(C(=O)[O-])O[C@H]1C=C(C=C[C@@H]1O)C(=O)[O-],301,0
C/C(=C\C=O)/C=C\[C@@]12C(C[C@@H](C[C@@]1(O2)C)O)(C)C,302,0
CC(C)C(=O)/C=C/[C@H](C(=O)C(=O)[O-])C(=O)[O-],303,0
CCCCC/C=C/C(=O)N(CCCNC(=O)C[C@](CC(=O)NCCCN(C(=O)C)O)(C(=O)[O-])O)O,304,0
CC(C)[C@@]12[C@@H](O1)[C@H]3[C@@]4(O3)[C@]5(C[C@@H](C6=C([C@@H]5C[C@H]7[C@]4([C@@H]2O)O7)COC6=O)O)C,305,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@@H](C[C@@]4([C@@H]3CC[C@@H]4C(=O)CO)C)O,306,0
C/C=C\1/C[C@H]([C@@](C(=O)OC[C@H]2CCN3[C@H]2[C@@H](CC3)OC1=O)(C)O)C,307,0
C[C@H]1C[C@@H]2[C@H](C[C@]3([C@H]1CCC3=O)C)C(=C)C(=O)O2,308,0
CCCCC/C=C\CC1C(O1)C/C=C\C/C=C\CCCC(=O)O,309,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CF)C)O,310,0
c1cc(ccc1/C=C/C(=C/C(=O)/C=C/c2ccc(cc2)O)/O)O,311,0
c1c2c(cc(c1Cl)Cl)oc3c2c(c(c(c3Cl)Cl)Cl)Cl,312,0
C[C@]12CCC3C1(C3)[C@@H](C[C@@H]4[C@@H]2CC[C@]5([C@H]4CC[C@@]56C=CC(=O)O6)C)O,313,0
COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C=C[C@]2(CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,314,0
C[C@@H]1[C@H]([C@@H](C[C@@H](O1)c2ccc3c(c2O)C(=O)C4=C(C3=O)[C@]5(C(=O)C[C@](C[C@]5(C=C4)O)(C)O)O)O)O,315,0
Cn1c(nc(=O)c(=O)[nH]1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)O,316,0
C(/C=C\C(=O)O)C(=O)C(=O)O,317,0
C[C@H](C[C@@H]([C@@H]1C(O1)(C)C)O)C2=C3C[C@@H]([C@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@@]4([C@]3(CC2)C)C)(C)C)C)O,318,0
CC(=O)[C@@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2CCC4=CC(=O)CC[C@@]34C)C)O,319,0
CC1(CO1)C2Cc3c(cc(c4c3n(c5ccccc5c4=O)C)O)O2,320,0
CC(c1ccccc1)C(C(=O)OC(/C=C/C=C\C=C\C(=O)O)C2(CO2)C)NC(=O)C,321,0
C[C@H]1[C@H]2[C@@H](CC1=O)C(=C)C[C@@H]([C@@H]3[C@@H]2OC(=O)C3=C)O,322,0
COc1cc(ccc1O)/C=C/C=O,323,0
c1ccc(c(c1)/C(=C\C=C/C(=O)C(=O)[O-])/O)O,324,0
C/C=C\CC1=C([C@H](CC1=O)OC(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C)C,325,0
CC(=O)NCCSC(=O)CC(=O)/C=C/c1ccc(cc1)O,326,0
CCCCCC[C@H]([C@H]1[C@H](C2=C(C[C@H](CC3=C1C(=O)OC3=O)[C@@H]([C@@H]4CC=CC(=O)O4)O)C(=O)OC2=O)O)O,327,0
C[C@@H]1C2=CN3CCc4c5ccccc5[nH]c4[C@@H]3C[C@@H]2C(=CO1)C(=O)OC,328,0
C/C=C(/C)\C(=O)O[C@@H]1C[C@@]([C@@H]2[C@@H](C=C([C@@]2([C@@H]3[C@@H]1C(=C)C(=O)O3)O)C)O)(CCl)O,329,0
CC1=CC(=O)C2CC1C2(C)C,330,0
C1=C[C@@H]([C@@H](C(=C1)C(=O)CCC(=O)[O-])C(=O)[O-])O,331,0
C=C1CC[C@@H]2[C@@H]([C@@H]3[C@H]1C[C@@H](C3=C)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC(=O)C2=C,332,0
C([C@@H](C(=O)[O-])[NH3+])/C(=C\C=O)/C=C(/C(=O)[O-])\O,333,0
CC(C)OC(=O)/C=C(\C)/C=C/CC(C)CCCC(C)(C)OC,334,0
CC[C@@](C)(C(=O)O[C@@H]1[C@H]2[C@H]([C@H]([C@]3([C@H]4[C@@]2(CO3)[C@@H](C[C@@H]5[C@@]4([C@@H](C(=O)C=C5C)O)C)OC1=O)O)O)C)O,335,0
C(C(CCl)Cl)Cl,336,0
CC(=CC[C@@H]1[C@@](O1)(C)[C@@H]2[C@@H]([C@@H](CC[C@@]23CO3)OC(=O)/C=C/C=C\C=C/C=C\C(=O)[O-])OC)C,337,0
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C,338,0
C/C(=C\CO)/CC/C=C(/C)\C=O,339,0
C/C=C/C=C/C=C\CC/C=C/C=C/C(=O)NCC(C)(C)O,340,0
C[C@@H]([C@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC(=O)C)O,341,0
CC(=O)C1=C([C@H]([C@@H]2Cc3cc4cc(cc(c4c(c3C(=O)[C@@]2(C1=O)O)O)O)O)OC)O,342,0
C[C@H]1CC[C@H]2[C@@H]1[C@@H](OC=C2C(=O)[O-])O,343,0
CC(=CCC1=C(C(=O)c2ccccc2C1=O)O)C,344,0
CC1=C[C@H](CC([C@@H]1/C=C/C(=O)C)(C)C)O,345,0
C/C(=C\C=C/C=C(\C)/C=C\C=O)/C=C\C=C(/C)\C=C/[C@@]12C(C[C@@H](C[C@@]1(O2)C)O)(C)C,346,0
C[C@@H]1CC[C@H]2[C@@H]1[C@@H](OC=C2C=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,347,0
CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C\C(=C/C=C\C=C(/C)\C=C/C=C(\C)/C=C\[C@@]23C(C[C@@H](C[C@@]2(O3)C)O)(C)C)\C)/C,348,0
CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)OC)O,349,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@H]([C@@H]4C(=O)CO)O)C)O,350,0
C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(CCCC1(C)C)CO,351,0
c1cc(ccc1C(C(=O)/C=C\C(=C(\C(=O)O)/O)\Cl)C(Cl)(Cl)Cl)Cl,352,0
C[C@@H]([C@@]12CC(=O)CN3[C@@H]1[C@@]4(CC3)c5ccccc5NC4=C(C2)C(=O)OC)O,353,0
c1cc(c(cc1C[C@@H](C(=O)[O-])/[NH+]=C\C=C\2/C[C@@H](NC(=C2)C(=O)[O-])C(=O)[O-])O)O,354,0
c1cc(c(cc1/C=C/C(=O)O[C@@H]2CC(=C[C@H]([C@H]2O)O)C(=O)O)O)O,355,0
C=CC(C=O)C\1(CCOC(=O)/C1=C/N)O,356,0
C[C@H](C[C@H]([C@@](C)([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)O)O)C(C)CO,357,0
C[C@H]1[C@@H]2[C@H](CC(=C)[C@@H]3CC4C([C@@H]3[C@H]2OC1=O)(O4)C)OC(=O)C,358,0
CC(=O)C1CCC2[C@@]1(CC=C3C2CCC4=CC(=O)CC[C@@]43C)C,359,0
C1C=C(N2[C@H]1CC2=O)C(=O)O,360,0
CC(C)/C(=C/C(=O)O)/C(=O)O,361,0
C[C@@H]1C[C@@H]2[C@H](C[C@]3([C@H]1[C@H](CC3=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)C)O)O)O)C)C(=C)C(=O)O2,362,0
C([C@@H]([C@@H]1C(=C(C(=O)O1)OP(=O)(O)O)O)O)O,363,0
CC(=CC=O)C,364,0
CC1=C(C(CCC1=O)(C)C)/C=C/C(=C\C=C/C(=C\C=C/C=C(\C)/C=C\C=C(/C)\C=C/C=C(\C)/C=C\C=C(C)C)/C)/C,365,0
CC1=CC[C@@H](CC1=O)C(=C)C,366,0
C(CCCCO)CCC[C@H]1[C@H](O1)CCCCCCCC(=O)[O-],367,0
c1ccc(cc1)/C=C/C(=O)c2ccccc2,368,0
C1=C(C=C([C@]([C@@H]1O)([O-])Cl)Cl)C(=O)[O-],369,0
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34C=O,370,0
C/C/1=C/CC[C@]2([C@@H](O2)CC(=C(C)C)C(=O)C1)C,371,0
CC(=O)/C=C\C=C(/C(=O)O)\O,372,0
C/C=C(\C)/[C@@H]([C@H](C)/C=C(\C)/C=C/C=C\C=C\C=C(/C)\C(=O)N[C@@H](C)CO)O,373,0
C/C(=C\C=C/C=C(\C)/C=C\C=C(/C)\C=C/C=C(\C)/C=C\C(=O)C(C)(C)OC)/C=C\C=C(/C)\C=C/C=C(\C)/C=C\C(=O)C(C)(C)OC,374,0
C/C/1=C\[C@@H]2[C@@H]([C@H](CC3=C[C@@H](C1)OC3=O)OC(=O)C(=C)C)C(=C)C(=O)O2,375,0
CC(C)CCC[C@H](C)[C@H]1CC[C@@H]2[C@@]1([C@@H](C[C@@H]3[C@@H]2[C@@H](CC4=CC(=O)CC[C@@]34C)O)O)C,376,0
C(/C(=C\C(=O)[O-])/C(=O)[O-])C(=O)[O-],377,0
C/C=C/C=C/C=C\CC/C=C/C(=O)NCC(C)C,378,0
c1ccc(c(c1)c2cc(c(cc2Cl)Cl)Cl)Cl,379,0
C1C=C(N2[C@H]1CC2=O)C(=O)[O-],380,0
CC1=C(N2[C@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)N)SC1)C(=O)[O-],381,0
C/C(=C(/C)\C(=O)[O-])/C(=O)[O-],382,0
C(=C(\C=C(/C(=O)[O-])\O)/C(=O)[O-])\C(=O)[O-],383,0
c1ccc(cc1)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl,384,0
CC(C)C(=O)/C=C\C=C(\C(=O)[O-])/O,385,0
C1=C[C@@H]([C@H](C(=C1)C(=O)CCC(=O)[O-])C(=O)[O-])O,386,0
CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2[C@@H](CC4=CC(=O)CC[C@@]34C)O)C,387,0
CCCCCCCCCCCCC/C=C/C(=O)[O-],388,0
CC(=O)NC(CCCNC(=N)N)C(=O)CCl,389,0
C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1[C@@H]4[C@H]([C@@H]3O)O4)C)O)C(=C)C(=O)O2,390,0
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(=C\C[C@@]12C(=O)c3ccccc3C(=O)[C@@]1(O2)C)/C,391,0
C[C@@H]1C=C(C(=O)[C@]2([C@H]1C[C@@H]3[C@@]4([C@@H]2[C@@H]([C@H]([C@@]([C@@]4(CC(=O)O3)O)(C)O)OC)O)C)C)OC,392,0
C[C@@H]([C@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2CCC4=CC(=O)CC[C@@]34C)C)O)O,393,0
CC1([C@@H]2CC(=O)[C@@]3([C@@H]([C@]24COC(=O)C[C@@H]4O1)CC[C@@]5([C@]36[C@H](O6)C(=O)O[C@H]5c7ccoc7)C)C)C,394,0
C/C(=C/C=C(\C(=O)[O-])/O)/C=O,395,0
C1=C[C@@H]([C@@H](C(=C1)/C=C/C(=O)O)O)O,396,0
CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC5C2O5)c6ccc(cc6N3)OC)C(=O)OC,397,0
CC(=O)O[C@@H]1C[C@@H]([C@@]23COC([C@@]1([C@@H]2C[C@H]([C@@]4([C@@H]3C(=O)[C@@H]([C@@]5([C@]46[C@H](O6)C[C@H]5c7ccoc7)C)O)C)O)C)O)O,398,0
CC1(C2CC1C(=C)C(=O)C2)C,399,0
C/C=C(/C)\C(=O)O[C@@H]1C[C@@]([C@@H]2[C@@H]([C@@H]3[C@]([C@@]2([C@@H]4[C@@H]1C(=C)C(=O)O4)O)(O3)C)O)(CCl)O,400,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)Cl)C,401,0
c1cn(c(=O)[nH]c1=O)[C@@H]2[C@H]([C@@H]([C@@H](O2)CO[P@@](=O)([O-])O[P@@](=O)([O-])OCC(=O)CBr)O)O,402,0
C=C(CC(=O)O)C(=O)O,403,0
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSc3ccncc3)SC1)C(=O)O,404,0
C(=C(/C=C(/C(=O)[O-])\O)\C(=O)[O-])\C(=O)Cl,405,0
C[C@@H]\1[C@H]2[C@H](CC/C1=C\C(=O)OCCN(C)C)[C@]3(CC[C@@H](C([C@@H]3C[C@@H]2O)(C)C)O)C,406,0
CC(=C)C1CCC(=CC1)C(=O)O,407,0
C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O)O[C@@H]2[C@@H]([C@H](C=C(O2)C(=O)[O-])O)O)O)O,408,0
c1ccc(cc1)C2CO2,409,0
C[C@]1([C@@H]2[C@@H]([C@@]34CC(=C)[C@@](C3)(CC[C@@H]4C2=CC(=O)[C@@H]1O)O)C(=O)[O-])C(=O)[O-],410,0
C[N+](C)(C)C/C=C/C(=O)[O-],411,0
CC1(CCC[C@]2([C@H]1CC=C([C@@H]2C=O)C=O)C)C,412,0
CC(C)CCC[C@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2[C@@H](CC4=CC(=O)CC[C@@]34C)O)C,413,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@H]4O)C,414,0
C(/C(=C/C=C(/C(=O)[O-])\O)/C(=O)[O-])C(=O)[O-],415,0
CC1=CC(=O)C[C@@]([C@@]1(/C=C\C(=C/C(=O)[O-])\C)O)(C)CO,416,0
c1cc(c(cc1C[C@@H](C(=O)[O-])OC(=O)/C=C\c2ccc(c(c2)O)O)O)O,417,0
c1cc(c(cc1c2c(c(cc(c2Cl)Cl)Cl)Cl)Cl)O,418,0
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O[C@H]2[C@@H]([C@H](C=C(O2)C(=O)O)O)O,419,0
CCCCCC(=O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O,420,0
COC1=CC(=O)C(=CC1=O)[C@H](C=C)c2ccccc2,421,0
C[C@@H]1[C@@H]2CC[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C,422,0
c1cc2c(cc1O)O[C@H](C2=O)[C@@H]3C4(O3)C=CC(=O)C=C4,423,0
Cc1cc(c([nH]c1=O)/C=C\C(=O)C(=O)[O-])[O-],424,0
C(=C\NC(=O)N)\C(=O)OO,425,0
C(=C/C(=O)[O-])\C(=O)N,426,0
COc1cc(cc(c1OC(=O)[C@H](CC(=O)[O-])O)OC)/C=C/C(=O)[O-],427,0
CC1(CCC[C@]2([C@H]1CC[C@]3([C@@H]2C/C=C/4\CCOC4=O)CO3)C)C,428,0
C/C=C\1/CC(=C)[C@@](C(=O)OCC2=CCN3[C@H]2[C@@H](CC3)OC1=O)(C)O,429,0
CC1=CC(=O)C[C@@]([C@]1(/C=C/C(=C\CO)/C)O)(C)C,430,0
CC1=CC(=O)C[C@]([C@]1(/C=C/C(=C\C(=O)O)/C)O)(C)CO,431,0
C/C=C(\C)/COC(=O)/C(=C/C)/C,432,0
CO/N=C(/c1csc(n1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)[O-],433,0
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2N(CCCl)CCCl)CC=C4[C@@]3(CC[C@@H](C4)Cl)C,434,0
C[C@H]1CC[C@H]([C@H](C2=C(C(=O)C[C@H]12)C)O)C(=C)C,435,0
C(=C(\C(=O)[O-])/Cl)\C(=C(\C(=O)[O-])/Cl)\Cl,436,0
c1ccc2c(c1)c3ccc(cc3oc2=O)NC(=O)/C=C\C(=O)O,437,0
C1=CC(=O)C(=O)C=C1Br,438,0
CC(=O)OC[C@@]12[C@H](CCC([C@H]1C=O)(C)C)OC(=O)[C@]34[C@H]2[C@H](C[C@H](C3)C(=C)C4=O)O,439,0
CC1=C(C(CCC1=O)(C)C)/C=C\C(=C/C=C\C(=C/C=C\C=C(/C)\C=C/C=C(\C)/C=C\C=C(/C)\C=C/C=C(C)C)\C)\C,440,0
